plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_260062255,Sewage Works,wastewater_plant,52.6147601,-1.8629459,NODE_409150.080000_301782.660000,252.36
WTW_way_260862433,Effluent Treatment Plant,wastewater_plant,51.2534742,-1.2564928,NODE_452364.620000_150478.430000,463.04
WTW_way_260888814,Unnamed Facility (260888814),wastewater_plant,52.049722,0.4526519,NODE_568733.950000_241779.210000,467.1
WTW_way_261747681,Unnamed Facility (261747681),wastewater_plant,50.4962678,-4.1953427,NODE_244494.720000_68443.600000,168.44
WTW_way_262289631,Greenscoe WwTW,wastewater_plant,54.1791178,-3.1957052,NODE_321938.840000_476292.520000,315.84
WTW_way_262845055,Caernarfon Waste Water Treatment Works,wastewater_plant,53.1322694,-4.2723231,NODE_247976.370000_361924.770000,113.52
WTW_way_264291244,Belbroughton Works (STW),wastewater_plant,52.3867436,-2.1301692,NODE_391372.940000_276804.950000,306.25
WTW_way_264293482,Unnamed Facility (264293482),wastewater_plant,51.3468468,-2.5829322,NODE_359591.510000_161228.210000,224.38
WTW_way_264293485,Unnamed Facility (264293485),wastewater_plant,51.3474742,-2.5851646,NODE_359591.510000_161228.210000,282.27
WTW_way_264294776,Gornal Sewage Treatment Works,wastewater_plant,52.5138094,-2.1423419,NODE_390258.050000_291114.990000,483.35
WTW_way_264665364,Water Recycling Centre - Wool,wastewater_plant,50.6856467,-2.2536087,NODE_382454.390000_87382.270000,275.02
WTW_way_264834592,Chalton Sewage Treament Works,wastewater_plant,51.9326617,-0.5047317,NODE_502778.090000_226892.610000,216.71
WTW_way_265887195,Bolnhurst STW,wastewater_plant,52.2315998,-0.4055354,NODE_508984.650000_260442.420000,21.25
WTW_way_267039889,"Fintry Sewage Treatment Works, Stirling Council",wastewater_plant,56.0584047,-4.2273103,NODE_261381.300000_687365.280000,69.37
WTW_way_267276172,Belchamp St Paul STW,wastewater_plant,52.0582862,0.6307003,NODE_580674.260000_243533.620000,359.35
WTW_way_269306841,Marlborough STW,wastewater_plant,51.4214492,-1.7128819,NODE_420250.690000_169309.310000,220.1
WTW_way_269679922,Sewage Works,wastewater_plant,50.8395807,-0.9251557,NODE_475854.190000_104508.880000,498.67
WTW_way_270195082,Unnamed Facility (270195082),wastewater_plant,53.526869,-1.4536501,NODE_436386.900000_403438.090000,89.4
WTW_way_270211906,Newbury Sewage Treatment Works (STW),wastewater_plant,51.4002878,-1.2803973,NODE_449881.680000_166665.110000,473.46
WTW_way_270212686,Kintbury WWTW,wastewater_plant,51.4016777,-1.4340586,NODE_439346.870000_167328.960000,246.09
WTW_way_270409631,Unnamed Facility (270409631),wastewater_plant,54.5235476,-2.3269538,NODE_379244.030000_514166.560000,335.61
WTW_way_270645416,Unnamed Facility (270645416),wastewater_plant,53.4750081,-1.563109,NODE_429058.030000_397948.830000,278.01
WTW_way_271443714,Ludlow (STW),wastewater_plant,52.3545733,-2.7111389,NODE_351649.160000_272953.820000,228.76
WTW_way_272136975,Unnamed Facility (272136975),wastewater_plant,52.3541538,-1.5527741,NODE_430668.810000_273050.580000,127.14
WTW_way_272439504,Maldon STW,wastewater_plant,51.7334595,0.7350357,NODE_589113.520000_207405.250000,155.11
WTW_way_272586736,Rhuddlan Wastewater Treatment Works,wastewater_plant,53.2956342,-3.4761996,NODE_301698.110000_378435.770000,209.91
WTW_way_272768023,Howsham/STW,wastewater_plant,53.5450333,-1.5957541,NODE_426828.520000_405682.140000,237.76
WTW_way_272841435,Scout Dike Wastewater Treatment Works,wastewater_plant,53.5377259,-1.6435389,NODE_423555.970000_404773.180000,225.19
WTW_way_272856082,Silkstone Sewage Treatment Works,wastewater_plant,53.5545688,-1.5562107,NODE_429514.940000_406435.110000,93.93
WTW_way_272984913,Hathersage STW,wastewater_plant,53.3225849,-1.6473366,NODE_423505.980000_380586.710000,128.39
WTW_way_274235911,Priest Bridge (STW),wastewater_plant,52.2376934,-2.0082175,NODE_399249.040000_259839.070000,304.59
WTW_way_274719579,Unnamed Facility (274719579),wastewater_plant,54.9815067,-5.0319657,NODE_206173.180000_568962.330000,463.81
WTW_way_274789621,Unnamed Facility (274789621),water_works,50.9691265,0.0912626,NODE_547309.330000_120920.450000,377.19
WTW_way_275584394,WWTW,wastewater_plant,55.22723,-2.5791435,NODE_363185.800000_592254.800000,460.76
WTW_way_275659625,Unnamed Facility (275659625),water_works,53.293415,-3.4726221,NODE_301698.110000_378435.770000,246.21
WTW_way_275661631,Unnamed Facility (275661631),wastewater_plant,52.7472351,1.1951151,NODE_615753.100000_321289.360000,119.12
WTW_way_276040142,Unnamed Facility (276040142),water_works,54.9728766,-2.0246344,NODE_398612.180000_564393.070000,168.63
WTW_way_276982252,Melksham Water Recycling Centre,wastewater_plant,51.3755358,-2.1476393,NODE_389857.320000_163780.860000,285.72
WTW_way_276984504,Ingbirchworth Village Sewage Treatment Works,wastewater_plant,53.5465657,-1.6585948,NODE_422600.220000_405683.000000,145.51
WTW_way_277458477,Unnamed Facility (277458477),wastewater_plant,53.2213081,-3.3509205,NODE_310042.750000_370216.200000,142.29
WTW_way_278451589,Sewage Works,wastewater_plant,55.3604045,-3.9234977,NODE_278152.820000_608924.530000,137.7
WTW_way_278593262,Unnamed Facility (278593262),wastewater_plant,53.5089655,-1.5368233,NODE_430945.310000_401462.320000,129.8
WTW_way_278863047,Chester WwTW,wastewater_plant,53.1927784,-2.9103366,NODE_339588.820000_366657.690000,324.2
WTW_way_279621611,Unnamed Facility (279621611),wastewater_plant,56.3831007,-3.3839586,NODE_314984.940000_721884.120000,387.87
WTW_way_279952675,Unnamed Facility (279952675),wastewater_plant,50.4713902,-4.7576072,NODE_204302.860000_67338.240000,226.65
WTW_way_280587250,Hood Green Waste Water Treatment Works,wastewater_plant,53.5235938,-1.5322742,NODE_431080.550000_403448.770000,358.15
WTW_way_280964874,Restormel Water Treament Works,water_works,50.430983,-4.6817691,NODE_209590.020000_62833.440000,382.92
WTW_way_281806784,Unnamed Facility (281806784),water_works,53.4024291,-1.5512366,NODE_430087.430000_389549.580000,162.5
WTW_way_282447709,Lostwithiel Sewerage Treatment Works,wastewater_plant,50.4115984,-4.6662934,NODE_210540.630000_60196.250000,132.29
WTW_way_282691630,Nethermoor Road,wastewater_plant,53.1922146,-1.4258689,NODE_438410.750000_366455.870000,184.81
WTW_way_282868504,Unnamed Facility (282868504),wastewater_plant,54.0047652,-1.4421758,NODE_436522.600000_456613.820000,147.91
WTW_way_283389956,Wharncliffe Side/STW,wastewater_plant,53.4465726,-1.5502989,NODE_429903.590000_394470.650000,76.29
WTW_way_283503104,Ewden Water Treatment Works,water_works,53.4566265,-1.5524644,NODE_429892.070000_395515.790000,140.15
WTW_way_283503106,Unnamed Facility (283503106),wastewater_plant,53.4584845,-1.5530154,NODE_429892.070000_395515.790000,343.29
WTW_way_283801286,Pertenhall STW,wastewater_plant,52.2697628,-0.4080621,NODE_508615.470000_264409.090000,314.03
WTW_way_283820882,Unnamed Facility (283820882),wastewater_plant,54.0700621,-0.2298413,NODE_515759.640000_465116.140000,213.36
WTW_way_286403294,Denton Wastewater Treatment Works,wastewater_plant,53.4388625,-2.1188141,NODE_392129.050000_393839.550000,279.97
WTW_way_286809107,Unnamed Facility (286809107),wastewater_plant,53.1194487,-1.3023198,NODE_446839.040000_358181.390000,88.51
WTW_way_286811193,Pye Bridge Sewage Treatment Works,wastewater_plant,53.069344,-1.3456782,NODE_444343.440000_352940.100000,494.87
WTW_way_286813531,Unnamed Facility (286813531),wastewater_plant,60.5087608,-1.1154434,NODE_448572.000000_1181000.000000,151.88
WTW_way_287408214,Unnamed Facility (287408214),wastewater_plant,56.1829676,-4.0491282,NODE_273034.560000_700629.640000,225.31
WTW_way_288567519,Camborne STW Camborne,wastewater_plant,50.2303579,-5.3217407,NODE_163505.280000_41919.920000,316.06
WTW_way_288799848,Clowne (STW),wastewater_plant,53.2739378,-1.246728,NODE_450768.560000_375453.590000,439.11
WTW_way_288901550,Unnamed Facility (288901550),wastewater_plant,50.9338002,0.5444688,NODE_579134.060000_117835.340000,304.11
WTW_way_288991668,Unnamed Facility (288991668),wastewater_plant,57.3405189,-2.5971269,NODE_363998.850000_827944.910000,157.54
WTW_way_289771447,Corfe Mullen WwTW,wastewater_plant,50.7896144,-2.0101312,NODE_399202.550000_98973.530000,195.65
WTW_way_289808384,Unnamed Facility (289808384),wastewater_plant,52.8522504,-4.0919494,NODE_258988.920000_330509.080000,287.57
WTW_way_289861956,Unnamed Facility (289861956),wastewater_plant,50.3911878,-4.7533864,NODE_204555.020000_58043.590000,240.88
WTW_way_289863634,Unnamed Facility (289863634),water_works,50.7853897,-2.0421627,NODE_397054.620000_98559.650000,150.41
WTW_way_290084756,Unnamed Facility (290084756),water_works,50.7834305,-2.0373963,NODE_397615.230000_98265.150000,165.81
WTW_way_291007915,Unnamed Facility (291007915),wastewater_plant,54.2985129,-1.8162436,NODE_412294.820000_489096.400000,270.26
WTW_way_291302897,Unnamed Facility (291302897),water_works,51.5759845,-2.0824359,NODE_394421.710000_186332.400000,41.89
WTW_way_291874937,Unnamed Facility (291874937),water_works,51.5822945,-2.0948512,NODE_393654.550000_187060.980000,130.71
WTW_way_292116098,Unnamed Facility (292116098),wastewater_plant,57.2505617,-2.0470325,NODE_397575.380000_817922.270000,350.64
WTW_way_292172589,Catton/STW,wastewater_plant,53.5691248,-1.5747554,NODE_428217.170000_408383.100000,247.33
WTW_way_292174519,Magpie Lane Horsham WTW,wastewater_plant,51.0446367,-0.3049755,NODE_519087.020000_128424.500000,258.07
WTW_way_292230102,Crofton Water Treatment Works,wastewater_plant,53.6610075,-1.451316,NODE_436360.270000_418530.260000,112.44
WTW_way_292403453,Romsey Wastewater Plant,wastewater_plant,50.9872975,-1.5139809,NODE_434103.580000_121052.250000,122.85
WTW_way_292878495,Scottish Water,water_works,55.9822509,-4.3138403,NODE_255710.400000_678802.450000,202.34
WTW_way_293564481,Cottingham water pumping station,water_works,53.793911,-0.4120039,NODE_504767.120000_434265.180000,71.39
WTW_way_294038055,Unnamed Facility (294038055),wastewater_plant,53.6062419,-1.596403,NODE_426981.510000_412197.460000,189.33
WTW_way_294473054,Unnamed Facility (294473054),water_works,53.2961586,-3.5615227,NODE_295834.080000_378576.230000,311.66
WTW_way_294603768,Unnamed Facility (294603768),water_works,57.4519088,-4.1848748,NODE_268957.830000_842700.670000,414.16
WTW_way_294822971,Shenstone (STW),wastewater_plant,52.6360786,-1.8240637,NODE_412045.870000_304274.040000,42.77
WTW_way_295245330,Unnamed Facility (295245330),wastewater_plant,51.5726084,-2.6536459,NODE_354614.150000_186310.000000,227.8
WTW_way_295251759,Unnamed Facility (295251759),wastewater_plant,53.5624847,-1.4102572,NODE_439319.340000_407105.980000,404.94
WTW_way_295298405,Unnamed Facility (295298405),wastewater_plant,53.5140934,-1.3093766,NODE_445851.770000_402014.660000,146.16
WTW_way_295335224,Unnamed Facility (295335224),wastewater_plant,51.7783155,1.0498795,NODE_610420.150000_213303.110000,85.45
WTW_way_295391507,Parwich (STW),wastewater_plant,53.0836739,-1.7151941,NODE_419045.330000_354241.140000,201.37
WTW_way_295610424,Unnamed Facility (295610424),wastewater_plant,50.8182279,-4.0767893,NODE_254010.490000_104117.700000,206.98
WTW_way_295970637,Unnamed Facility (295970637),wastewater_plant,53.6362807,-1.5425645,NODE_430435.050000_415299.440000,337.29
WTW_way_296155759,Llanllyfni Waste Water Treatment Works,wastewater_plant,53.0429538,-4.2974612,NODE_246224.370000_352016.300000,152.97
WTW_way_296750054,Unnamed Facility (296750054),wastewater_plant,51.8523504,-4.3177961,NODE_240543.800000_219455.440000,186.56
WTW_way_297413379,Flint WwTW,wastewater_plant,53.2442718,-3.1184455,NODE_325847.660000_372335.430000,419.35
WTW_way_297424611,Allanfearn Waste Water Treatment Works,wastewater_plant,57.4984714,-4.1508503,NODE_270852.020000_847117.870000,451.56
WTW_way_297431611,Unnamed Facility (297431611),water_works,58.1683795,-7.0003079,NODE_106371.020000_930997.680000,320.23
WTW_way_298120867,Northop WwTW,wastewater_plant,53.2092985,-3.1252033,NODE_324946.320000_368153.090000,462.33
WTW_way_298176795,Stowmarket STW,wastewater_plant,52.1844452,1.0093398,NODE_605679.970000_258032.020000,292.74
WTW_way_298287230,Unnamed Facility (298287230),wastewater_plant,53.528943,-1.3677019,NODE_441932.730000_403737.520000,85.9
WTW_way_298308149,Wombwell STW,wastewater_plant,53.5265153,-1.383594,NODE_440809.580000_403339.670000,214.22
WTW_way_298403381,South Witham STW,wastewater_plant,52.7671373,-0.625041,NODE_492859.850000_319614.610000,107.15
WTW_way_298540989,Charfield Wastewater Plant,wastewater_plant,51.6377709,-2.406445,NODE_371556.470000_193214.710000,420.04
WTW_way_298557672,Lydney STW,wastewater_plant,51.7122768,-2.5324164,NODE_363413.340000_201730.200000,137.02
WTW_way_298805068,Unnamed Facility (298805068),wastewater_plant,52.7478718,-0.851075,NODE_478117.340000_317340.610000,467.49
WTW_way_298861434,Connah's Quay Waste Water Treatment Works,wastewater_plant,53.216677,-3.0447346,NODE_330241.750000_369348.430000,93.72
WTW_way_299387390,Cropredy Wastewater Treatment Works,wastewater_plant,52.1128122,-1.3121949,NODE_447001.350000_246495.650000,293.81
WTW_way_299917481,Unnamed Facility (299917481),wastewater_plant,50.545026,-4.7642517,NODE_204308.790000_75430.940000,102.72
WTW_way_300460818,Unnamed Facility (300460818),wastewater_plant,53.6078979,-1.2511807,NODE_449578.930000_412539.540000,110.96
WTW_way_300724716,Meltham Waste Water Treatment Works,wastewater_plant,53.6001306,-1.8317187,NODE_411021.940000_411311.660000,296.23
WTW_way_300937204,Rhiwlas WwTW,wastewater_plant,53.1740485,-4.137109,NODE_257176.060000_366233.460000,81.96
WTW_way_301414357,Fazakerley (Liverpool North) WwTW,wastewater_plant,53.4611385,-2.9170731,NODE_339340.900000_396829.840000,417.79
WTW_way_301419317,Water Filter Station,water_works,55.7135874,-4.8377962,NODE_221893.270000_650097.840000,245.88
WTW_way_302064331,Hooton Pagnell/STW,wastewater_plant,53.466574,-1.2784883,NODE_448003.810000_396984.160000,96.32
WTW_way_302162317,Unnamed Facility (302162317),wastewater_plant,53.5160617,-1.2671634,NODE_449080.970000_402509.350000,404.47
WTW_way_302308560,Welshpool Sewage Treatment Works,wastewater_plant,52.657889,-3.1335203,NODE_323594.290000_307200.570000,189.85
WTW_way_302566661,Unnamed Facility (302566661),wastewater_plant,53.3449875,-1.1585646,NODE_456230.480000_383449.050000,114.08
WTW_way_302618819,Unnamed Facility (302618819),wastewater_plant,53.3266116,-1.206688,NODE_452812.300000_381358.090000,123.36
WTW_way_302780225,Unnamed Facility (302780225),wastewater_plant,53.3194704,-1.2850876,NODE_447733.890000_380874.860000,356.74
WTW_way_302887692,Unnamed Facility (302887692),wastewater_plant,53.36854,-1.349295,NODE_443178.210000_385835.540000,238.97
WTW_way_302895293,Unnamed Facility (302895293),wastewater_plant,53.3959975,-1.3395677,NODE_444052.380000_389267.600000,273.07
WTW_way_303048480,Unnamed Facility (303048480),wastewater_plant,53.4448425,-1.3282958,NODE_444496.250000_394233.650000,297.51
WTW_way_303085974,Bradenham STW,wastewater_plant,52.6429435,0.8242416,NODE_591200.320000_308795.470000,39.3
WTW_way_303436218,Hayle Sewage Treatment Works,wastewater_plant,50.1710129,-5.4358443,NODE_154840.590000_35591.570000,189.39
WTW_way_304442655,Denaby WPC works,wastewater_plant,53.4914011,-1.260187,NODE_448998.480000_399787.170000,221.94
WTW_way_304519976,Unnamed Facility (304519976),wastewater_plant,53.6231624,-0.9778152,NODE_467400.230000_414801.340000,394.35
WTW_way_304944553,Unnamed Facility (304944553),wastewater_plant,52.3566565,-1.4465288,NODE_437608.800000_273363.030000,187.04
WTW_way_305148722,Unnamed Facility (305148722),wastewater_plant,53.5652332,-1.1771839,NODE_454462.530000_408414.600000,495.53
WTW_way_305414491,Beckwithshaw/STW,wastewater_plant,53.9724408,-0.3175362,NODE_510702.200000_454346.770000,270.6
WTW_way_305541642,Braithwell (STW),wastewater_plant,53.4455578,-1.1875628,NODE_453875.630000_394184.340000,467.91
WTW_way_305583192,Unnamed Facility (305583192),wastewater_plant,50.8043233,-4.3567525,NODE_233722.770000_103131.020000,316.76
WTW_way_305640803,Whitland WwTW,wastewater_plant,51.8127938,-4.605812,NODE_220165.870000_216065.430000,350.3
WTW_way_305924744,Unnamed Facility (305924744),wastewater_plant,50.6404769,-4.3337287,NODE_235269.900000_84899.640000,186.73
WTW_way_306025982,Pocklington STW,wastewater_plant,53.9202943,-0.786507,NODE_479967.930000_448228.670000,455.05
WTW_way_306087220,Unnamed Facility (306087220),wastewater_plant,53.5464355,-1.1381586,NODE_457045.480000_405689.810000,244.9
WTW_way_306116089,Cockermouth STW,wastewater_plant,54.6654573,-3.3913301,NODE_310456.310000_530670.960000,277.55
WTW_way_306116373,Dovenby WwTW,wastewater_plant,54.6825879,-3.4141119,NODE_308807.020000_532511.810000,373.83
WTW_way_306329014,Unnamed Facility (306329014),water_works,58.2872474,-4.4416125,NODE_256922.270000_935602.260000,177.84
WTW_way_306359017,Solva WWTW,wastewater_plant,51.8727866,-5.186164,NODE_180549.010000_224278.560000,251.21
WTW_way_306593134,Millbrook Wastewater Treatment Works,wastewater_plant,50.9106506,-1.4481102,NODE_438691.660000_112668.910000,266.21
WTW_way_306741915,Unnamed Facility (306741915),wastewater_plant,50.4382585,-4.9489279,NODE_190424.200000_64039.580000,278.98
WTW_way_306746748,Alderley Edge Wastewater Treatment Works,wastewater_plant,53.3053325,-2.2568786,NODE_382929.970000_378758.430000,53.26
WTW_way_306774401,Unnamed Facility (306774401),wastewater_plant,51.9480346,0.480819,NODE_570351.500000_230866.890000,337.3
WTW_way_307866849,Unnamed Facility (307866849),wastewater_plant,57.4276579,-1.9096518,NODE_405251.330000_837209.240000,387.57
WTW_way_308260231,Millbrook STW Millbrook,wastewater_plant,50.3519346,-4.2056864,NODE_242875.910000_52296.000000,400.06
WTW_way_308710134,Deiniolen - Gallt Y Foel WwTW,wastewater_plant,53.1430018,-4.118988,NODE_258240.150000_362776.530000,130.08
WTW_way_309138484,Unnamed Facility (309138484),wastewater_plant,53.067197,-1.4012418,NODE_440375.640000_352272.260000,192.04
WTW_way_309571972,Unnamed Facility (309571972),water_works,52.6958266,-1.1858308,NODE_455070.460000_310950.890000,267.59
WTW_way_310584165,Netherton Sewage Works,wastewater_plant,55.7627706,-3.9598192,NODE_276923.900000_653574.390000,380.95
WTW_way_311912370,Unnamed Facility (311912370),wastewater_plant,50.5020187,-4.2421806,NODE_240874.510000_69684.500000,426.82
